motif,pred
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc,-0.20713043212890625
Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.1520214080810547
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal,-0.06715679168701172
GlcNAc(b1-3)GlcNAc,-0.24675273895263672
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal,-0.19652843475341797
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc,-0.3410158157348633
Gal(b1-4)GalNAc(a1-3)Gal(b1-4)GlcNAc,-0.130523681640625
Ara(a1-5)Ara,0.11718559265136719
Glc(a1-2)Glc,-0.39444637298583984
GlcNAc(b1-3)Gal(b1-3)GlcNAc,-0.1294870376586914
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.18297481536865234
Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.24350261688232422
Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc,-0.13442420959472656
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)GalNAc,0.18130207061767578
GlcNAc(b1-3)Gal(b1-4)GlcNAc,-0.2981882095336914
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.19020938873291016
Gal(b1-4)3-Anhydro-Gal(a1-3)Gal4S,-0.035552978515625
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-3)Gal,-0.040467262268066406
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,-0.15469646453857422
